,날짜,호선명,역명,승차총승객수,하차총승객수,등록일자
7310,20200706,7호선,노원,19983,21376,20200709
7311,20200706,7호선,중계,14563,13337,20200709
7312,20200706,7호선,하계,17790,16495,20200709
7313,20200706,7호선,공릉(서울과학기술대),11731,11840,20200709
7314,20200706,7호선,태릉입구,8183,7621,20200709
7315,20200706,7호선,먹골,10021,9603,20200709
7316,20200706,7호선,중화,10965,10815,20200709
7317,20200706,7호선,상봉(시외버스터미널),16776,15855,20200709
7318,20200706,7호선,면목,15385,14823,20200709
7319,20200706,7호선,사가정,15702,15679,20200709
7320,20200706,7호선,용마산(용마폭포공원),5995,5595,20200709
7321,20200706,7호선,중곡,9907,9160,20200709
7322,20200706,7호선,군자(능동),14125,11319,20200709
7323,20200706,7호선,어린이대공원(세종대),11106,10892,20200709
7324,20200706,7호선,건대입구,12111,12785,20200709
7325,20200706,7호선,뚝섬유원지,9580,9376,20200709
7326,20200706,7호선,청담,20079,22599,20200709
7327,20200706,7호선,강남구청,15297,16959,20200709
7328,20200706,7호선,학동,24228,25931,20200709
7329,20200706,7호선,논현,20167,22189,20200709
7330,20200706,7호선,반포,6064,6017,20200709
7331,20200706,7호선,고속터미널,15546,12907,20200709
7332,20200706,7호선,내방,14469,14720,20200709
7333,20200706,7호선,이수,15365,15165,20200709
7334,20200706,7호선,남성,11128,10355,20200709
7335,20200706,7호선,숭실대입구(살피재),11795,11865,20200709
7336,20200706,7호선,상도,10396,10144,20200709
7337,20200706,7호선,장승배기,10087,9808,20200709
7338,20200706,7호선,신대방삼거리,16398,15663,20200709
7339,20200706,7호선,보라매,10120,10107,20200709
7340,20200706,7호선,신풍,11021,10407,20200709
7341,20200706,7호선,대림(구로구청),7807,7686,20200709
7342,20200706,7호선,남구로,16219,16991,20200709
7343,20200706,7호선,가산디지털단지,47426,48130,20200709
7344,20200706,7호선,철산,22524,22951,20200709
7345,20200706,7호선,광명사거리,23181,22778,20200709
7346,20200706,7호선,천왕,10252,9699,20200709
7347,20200706,7호선,온수(성공회대입구),11164,10241,20200709
7348,20200706,7호선,까치울,7546,7242,20200709
7349,20200706,7호선,부천종합운동장,4824,4126,20200709
7350,20200706,7호선,춘의,9423,9258,20200709
7351,20200706,7호선,신중동,14236,14335,20200709
7352,20200706,7호선,부천시청,12117,11790,20200709
7353,20200706,7호선,상동,12252,12757,20200709
7354,20200706,7호선,삼산체육관,4767,4195,20200709
7355,20200706,7호선,굴포천,8521,8905,20200709
7356,20200706,7호선,부평구청,11965,9442,20200709
7357,20200706,8호선,암사,18904,16552,20200709
7358,20200706,8호선,천호(풍납토성),15900,18142,20200709
7359,20200706,8호선,강동구청,10390,10910,20200709
7360,20200706,8호선,몽촌토성(평화의문),5301,5587,20200709
7361,20200706,8호선,잠실(송파구청),12792,14953,20200709
7362,20200706,8호선,석촌,7526,8573,20200709
7363,20200706,8호선,송파,8950,8511,20200709
7364,20200706,8호선,가락시장,7930,8944,20200709
7365,20200706,8호선,문정,21601,22689,20200709
7366,20200706,8호선,장지,16892,16159,20200709
7367,20200706,8호선,복정,10246,9054,20200709
7368,20200706,8호선,산성,5094,5226,20200709
7369,20200706,8호선,남한산성입구(성남법원.검찰청),13668,12742,20200709
7370,20200706,8호선,단대오거리,10365,9755,20200709
7371,20200706,8호선,신흥,4346,4648,20200709
7372,20200706,8호선,수진,4987,4559,20200709
7373,20200706,8호선,모란,4099,3041,20200709
7374,20200706,9호선,개화,2562,1792,20200709
7375,20200706,9호선,김포공항,7137,9713,20200709
7376,20200706,9호선,공항시장,2751,3022,20200709
7377,20200706,9호선,신방화,6683,6397,20200709
7378,20200706,9호선,마곡나루(서울식물원),10008,10084,20200709
7379,20200706,9호선,양천향교,8756,9158,20200709
7380,20200706,9호선,가양,20516,19933,20200709
7381,20200706,9호선,증미,7084,7060,20200709
7382,20200706,9호선,등촌,10356,10400,20200709
7383,20200706,9호선,염창,16870,16631,20200709
7384,20200706,9호선,신목동,4082,3719,20200709
7385,20200706,9호선,선유도,7655,7476,20200709
7386,20200706,9호선,당산,17822,17843,20200709
7387,20200706,9호선,국회의사당,15867,16324,20200709
7388,20200706,9호선,여의도,24157,23624,20200709
7389,20200706,9호선,샛강,5596,6040,20200709
7390,20200706,9호선,노량진,26534,26610,20200709
7391,20200706,9호선,노들,4409,3807,20200709
7392,20200706,9호선,흑석(중앙대입구),7682,8200,20200709
7393,20200706,9호선,동작(현충원),1652,1348,20200709
7394,20200706,9호선,구반포,2731,2849,20200709
7395,20200706,9호선,신반포,2930,2907,20200709
7396,20200706,9호선,고속터미널,11477,14334,20200709
7397,20200706,9호선,사평,3079,2970,20200709
7398,20200706,9호선,신논현,31073,31515,20200709
7399,20200706,9호선2~3단계,언주,9655,9925,20200709
7400,20200706,9호선2~3단계,선정릉,9198,9937,20200709
7401,20200706,9호선2~3단계,삼성중앙,6645,6954,20200709
7402,20200706,9호선2~3단계,봉은사,14948,15300,20200709
7403,20200706,9호선2~3단계,종합운동장,4016,4038,20200709
7404,20200706,9호선2~3단계,삼전,6182,6051,20200709
7405,20200706,9호선2~3단계,석촌고분,5331,5240,20200709
7406,20200706,9호선2~3단계,석촌,7346,6484,20200709
7407,20200706,9호선2~3단계,송파나루,3971,4249,20200709
7408,20200706,9호선2~3단계,한성백제,2257,2042,20200709
7409,20200706,9호선2~3단계,올림픽공원(한국체대),5333,5225,20200709
7410,20200706,9호선2~3단계,둔촌오륜,1118,943,20200709
7411,20200706,9호선2~3단계,중앙보훈병원,10072,9085,20200709
7412,20200706,경강선,판교,4488,4374,20200709
7413,20200706,경강선,이매,1169,953,20200709
7414,20200706,경강선,삼동,2295,2071,20200709
7415,20200706,경강선,경기광주,7149,6792,20200709
7416,20200706,경강선,초월,2806,2785,20200709
7417,20200706,경강선,곤지암,2192,2099,20200709
7418,20200706,경강선,신둔도예촌,1094,1025,20200709
7419,20200706,경강선,이천,2406,2468,20200709
7420,20200706,경강선,부발,1564,1623,20200709
7421,20200706,경강선,세종대왕릉,278,267,20200709
7422,20200706,경강선,여주,2191,2158,20200709
7423,20200706,경부선,서울역,4811,1305,20200709
7424,20200706,경부선,남영,10105,10570,20200709
7425,20200706,경부선,용산,30106,30856,20200709
7426,20200706,경부선,노량진,8749,8623,20200709
7427,20200706,경부선,대방,13586,14128,20200709
7428,20200706,경부선,영등포,36474,37879,20200709
7429,20200706,경부선,신도림,4150,4134,20200709
7430,20200706,경부선,신길,9612,7953,20200709
7431,20200706,경부선,구로,17969,18136,20200709
7432,20200706,경부선,가산디지털단지,18391,21155,20200709
7433,20200706,경부선,금천구청,11552,11238,20200709
7434,20200706,경부선,석수,10352,9066,20200709
7435,20200706,경부선,관악,7347,6755,20200709
7436,20200706,경부선,안양,22299,22127,20200709
7437,20200706,경부선,명학,9031,8985,20200709
7438,20200706,경부선,금정,25430,25994,20200709
7439,20200706,경부선,군포,7290,7306,20200709
7440,20200706,경부선,의왕,9033,9013,20200709
7441,20200706,경부선,성균관대,14513,14291,20200709
7442,20200706,경부선,화서,7500,7315,20200709
7443,20200706,경부선,수원,34219,35929,20200709
7444,20200706,경부선,독산,16929,17831,20200709
7445,20200706,경부선,세류,3027,2750,20200709
7446,20200706,경부선,병점,13329,13461,20200709
7447,20200706,경부선,세마,2458,2282,20200709
7448,20200706,경부선,오산대,2748,2458,20200709
7449,20200706,경부선,오산,8653,8732,20200709
7450,20200706,경부선,진위,1455,1360,20200709
7451,20200706,경부선,송탄,3977,3892,20200709
7452,20200706,경부선,서정리,6144,6326,20200709
7453,20200706,경부선,지제,2582,2164,20200709
7454,20200706,경부선,평택,11102,11375,20200709
7455,20200706,경부선,성환,3277,3457,20200709
7456,20200706,경부선,직산,764,744,20200709
7457,20200706,경부선,두정,4440,4693,20200709
7458,20200706,경부선,천안,4723,4802,20200709
7459,20200706,경부선,당정,6162,5891,20200709
7460,20200706,경부선,서동탄,1660,1334,20200709
7461,20200706,경부선,광명,3045,2584,20200709
7462,20200706,경원선,이촌(국립중앙박물관),3866,2948,20200709
7463,20200706,경원선,서빙고,1913,1685,20200709
7464,20200706,경원선,한남,4351,4120,20200709
7465,20200706,경원선,옥수,50,44,20200709
7466,20200706,경원선,응봉,1834,1523,20200709
7467,20200706,경원선,왕십리(성동구청),13536,15296,20200709
7468,20200706,경원선,청량리(서울시립대입구),13881,14689,20200709
7469,20200706,경원선,외대앞,7481,7390,20200709
7470,20200706,경원선,신이문,8739,7934,20200709
7471,20200706,경원선,석계,8521,9867,20200709
7472,20200706,경원선,광운대,8195,7673,20200709
7473,20200706,경원선,월계,6357,5828,20200709
7474,20200706,경원선,녹천,4756,4014,20200709
7475,20200706,경원선,창동,1,0,20200709
7476,20200706,경원선,방학,9568,9439,20200709
7477,20200706,경원선,도봉,6012,5781,20200709
7478,20200706,경원선,도봉산,7672,4753,20200709
7479,20200706,경원선,망월사,6928,7129,20200709
7480,20200706,경원선,회룡,12205,11972,20200709
7481,20200706,경원선,의정부,17125,17249,20200709
7482,20200706,경원선,가능,6359,6017,20200709
7483,20200706,경원선,녹양,4567,4221,20200709
7484,20200706,경원선,양주,7731,7094,20200709
7485,20200706,경원선,덕계,2560,2287,20200709
7486,20200706,경원선,덕정,5707,5720,20200709
7487,20200706,경원선,지행,6373,6328,20200709
7488,20200706,경원선,동두천중앙,3142,3029,20200709
7489,20200706,경원선,보산,1679,1835,20200709
7490,20200706,경원선,동두천,1904,2340,20200709
7491,20200706,경원선,소요산,3225,2655,20200709
7492,20200706,경의선,서울역,4423,5539,20200709
7493,20200706,경의선,신촌,853,1194,20200709
7494,20200706,경의선,효창공원앞,2738,3166,20200709
7495,20200706,경의선,공덕,3250,3070,20200709
7496,20200706,경의선,서강대,2084,1931,20200709
7497,20200706,경의선,홍대입구,1522,1662,20200709
7498,20200706,경의선,가좌,5424,4994,20200709
7499,20200706,경의선,디지털미디어시티,2315,2201,20200709
7500,20200706,경의선,수색,2464,2557,20200709
7501,20200706,경의선,화전,3006,2712,20200709
7502,20200706,경의선,강매,3055,2653,20200709
7503,20200706,경의선,행신,8077,7980,20200709
7504,20200706,경의선,능곡,3725,3280,20200709
7505,20200706,경의선,곡산,559,594,20200709
7506,20200706,경의선,백마,6877,6471,20200709
7507,20200706,경의선,풍산,5313,4889,20200709
7508,20200706,경의선,일산,9355,9274,20200709
7509,20200706,경의선,탄현,7559,7248,20200709
7510,20200706,경의선,야당,5932,5596,20200709
7511,20200706,경의선,운정,5982,5544,20200709
7512,20200706,경의선,금릉,4456,4378,20200709
7513,20200706,경의선,금촌,6545,6409,20200709
7514,20200706,경의선,월롱,2278,2172,20200709
7515,20200706,경의선,파주,1638,1278,20200709
7516,20200706,경의선,문산,5245,5275,20200709
7517,20200706,경의선,임진강,13,2,20200709
7518,20200706,경의선,계양,2,0,20200709
7519,20200706,경인선,개봉,21491,21808,20200709
7520,20200706,경인선,오류동,11819,11270,20200709
7521,20200706,경인선,역곡,27242,27079,20200709
7522,20200706,경인선,부천,32752,32641,20200709
7523,20200706,경인선,송내,28450,28298,20200709
7524,20200706,경인선,부평,29852,31476,20200709
7525,20200706,경인선,백운,7419,7349,20200709
7526,20200706,경인선,동암,15682,15551,20200709
7527,20200706,경인선,주안,19418,17584,20200709
7528,20200706,경인선,제물포,10692,10014,20200709
7529,20200706,경인선,동인천,13911,13298,20200709
7530,20200706,경인선,인천,3052,2249,20200709
7531,20200706,경인선,구일,6347,6478,20200709
7532,20200706,경인선,소사,9383,8897,20200709
7533,20200706,경인선,부개,8605,8038,20200709
7534,20200706,경인선,간석,5939,5576,20200709
7535,20200706,경인선,도원,3479,3484,20200709
7536,20200706,경인선,온수(성공회대입구),6821,6560,20200709
7537,20200706,경인선,중동,9270,8720,20200709
7538,20200706,경인선,도화,3705,3289,20200709
7539,20200706,경춘선,신내,1435,1399,20200709
7540,20200706,경춘선,갈매,3002,2579,20200709
7541,20200706,경춘선,별내,2579,2547,20200709
7542,20200706,경춘선,퇴계원,3695,3290,20200709
7543,20200706,경춘선,사릉,3509,3244,20200709
7544,20200706,경춘선,금곡,1473,1386,20200709
7545,20200706,경춘선,평내호평,5998,5812,20200709
7546,20200706,경춘선,천마산,1536,1442,20200709
7547,20200706,경춘선,마석,3793,3668,20200709
7548,20200706,경춘선,대성리,611,696,20200709
7549,20200706,경춘선,청평,1826,1889,20200709
7550,20200706,경춘선,상천,265,262,20200709
7551,20200706,경춘선,가평,2002,2485,20200709
7552,20200706,경춘선,굴봉산,125,132,20200709
7553,20200706,경춘선,백양리,127,131,20200709
7554,20200706,경춘선,강촌,688,612,20200709
7555,20200706,경춘선,김유정,280,278,20200709
7556,20200706,경춘선,남춘천,2224,2393,20200709
7557,20200706,경춘선,춘천,1228,1132,20200709
7558,20200706,공항철도 1호선,서울역,6629,6093,20200709
7559,20200706,공항철도 1호선,공덕,2028,2548,20200709
7560,20200706,공항철도 1호선,홍대입구,7870,7883,20200709
7561,20200706,공항철도 1호선,디지털미디어시티,13277,12111,20200709
7562,20200706,공항철도 1호선,마곡나루(서울식물원),7612,7070,20200709
7563,20200706,공항철도 1호선,김포공항,9331,5762,20200709
7564,20200706,공항철도 1호선,계양,9257,8338,20200709
7565,20200706,공항철도 1호선,검암,7296,7043,20200709
7566,20200706,공항철도 1호선,청라국제도시,6481,6062,20200709
7567,20200706,공항철도 1호선,운서,5821,5960,20200709
7568,20200706,공항철도 1호선,공항화물청사,2309,2515,20200709
7569,20200706,공항철도 1호선,인천공항1터미널,3551,3594,20200709
7570,20200706,공항철도 1호선,인천공항2터미널,1725,1610,20200709
7571,20200706,공항철도 1호선,영종,2763,2835,20200709
7572,20200706,과천선,선바위,8759,7526,20200709
7573,20200706,과천선,경마공원,858,854,20200709
7574,20200706,과천선,대공원,1978,2043,20200709
7575,20200706,과천선,과천,4997,4509,20200709
7576,20200706,과천선,정부과천청사,8930,8810,20200709
7577,20200706,과천선,인덕원,24099,24681,20200709
7578,20200706,과천선,평촌,18223,18073,20200709
7579,20200706,과천선,범계,25310,24741,20200709
7580,20200706,분당선,선릉,13708,21470,20200709
7581,20200706,분당선,한티,13311,14231,20200709
7582,20200706,분당선,도곡,6740,6897,20200709
7583,20200706,분당선,구룡,1680,1632,20200709
7584,20200706,분당선,개포동,3543,3775,20200709
7585,20200706,분당선,대모산입구,3501,3221,20200709
7586,20200706,분당선,수서,13479,13747,20200709
7587,20200706,분당선,복정,1,0,20200709
7588,20200706,분당선,수원,7641,5282,20200709
7589,20200706,분당선,서울숲,9001,9213,20200709
7590,20200706,분당선,압구정로데오,15574,17633,20200709
7591,20200706,분당선,강남구청,9114,10579,20200709
7592,20200706,분당선,선정릉,8007,8683,20200709
7593,20200706,분당선,가천대,10108,11138,20200709
7594,20200706,분당선,태평,13078,12769,20200709
7595,20200706,분당선,모란,19177,19296,20200709
7596,20200706,분당선,야탑,25130,26170,20200709
7597,20200706,분당선,서현,24601,25032,20200709
7598,20200706,분당선,수내,12677,12738,20200709
7599,20200706,분당선,정자,16196,17408,20200709
7600,20200706,분당선,미금,15839,16971,20200709
7601,20200706,분당선,오리,11518,9915,20200709
7602,20200706,분당선,이매,5526,5084,20200709
